Sale_Price,Garage_Cars,Year_Built,Total_Bsmt_SF,Wood_Deck_SF,No_Fireplace,Lot_Area,Second_Flr_SF,Garage_Area,Longitude,Bsmt_Unf_SF
146000,2,1954,967,237,0,9375,0,504,-93.666035,168
128000,1,1942,799,264,0,6488,351,215,-93.665153,569
225000,1,1948,896,103,1,7800,896,230,-93.66276500000001,293
274970,2,1966,697,586,0,19690,626,432,-93.663475,697
235000,3,1928,672,0,0,19950,672,795,-93.661562,672
415000,2,1935,1836,684,0,19800,1836,836,-93.660664,1411
182000,2,1962,1776,453,0,11679,0,528,-93.660227,0
135000,2,1952,0,0,0,12048,0,569,-93.666255,0
137000,1,1955,1057,0,1,10519,0,288,-93.667188,1057
136900,1,1954,994,182,1,9525,639,325,-93.666095,550
149900,1,1953,1000,0,1,9525,541,305,-93.666096,532
123500,1,1952,980,0,1,6420,0,308,-93.660187,219
93000,0,1954,0,0,0,8335,0,0,-93.6627359,0
91500,1,1948,810,0,0,7585,454,280,-93.658506,810
180000,2,1985,1298,165,0,11200,0,403,-93.685537,40
209000,2,1989,868,0,0,12128,1246,506,-93.683235,319
215000,2,1993,777,182,0,9554,846,471,-93.68218,397
224500,4,1993,1344,288,1,9069,0,920,-93.68015150000001,0
229800,3,2005,1308,0,1,11003,568,848,-93.689071,1308
183600,2,2005,1208,105,1,7488,0,632,-93.68981600000001,815
194000,2,2006,1199,105,1,7406,0,632,-93.690366,515
193879,2,2006,1286,168,0,6762,0,662,-93.691234,1286
221500,3,2005,1614,144,1,11210,0,865,-93.688937,1594
204900,2,2006,1498,351,1,8990,0,675,-93.688925,1498
239799,3,2006,1391,0,1,8760,571,868,-93.688924,927
233555,2,2006,1836,0,0,13377,0,495,-93.68948499999999,260
260000,2,2005,1734,160,1,11645,0,660,-93.68906700000001,434
294900,3,2005,1570,176,1,11645,0,754,-93.689084,448
209700,2,2005,945,144,1,10984,864,638,-93.688786,945
225000,2,2005,1614,100,0,9316,0,576,-93.688934,1558
181000,2,2005,784,144,1,9316,812,610,-93.688929,784
220000,2,1992,908,120,0,10041,988,506,-93.68216,119
190000,2,1964,1624,168,1,36500,0,390,-93.681349,812
180000,2,1969,938,0,0,21453,0,540,-93.68209499999999,0
280000,2,1975,1533,200,0,70761,0,576,-93.683877,878
158900,2,1968,1388,0,0,12000,0,522,-93.680401,535
148000,2,1996,870,0,1,8846,0,576,-93.691896,572
145000,2,1996,1100,0,1,13015,0,462,-93.691873,1100
187000,2,1995,781,413,0,12438,704,473,-93.68830200000001,781
193000,2,1998,1425,0,1,8685,0,591,-93.690363,579
156000,2,1995,990,224,1,13568,0,576,-93.69200500000001,274
235000,2,2000,1525,219,1,9100,0,541,-93.69260600000001,125
217000,2,1997,1479,168,1,9236,0,576,-93.69222099999999,279
214000,2,1999,1588,158,1,10264,0,472,-93.69021500000001,426
196000,2,1999,842,140,1,9272,893,515,-93.69193100000001,342
217000,2,1999,951,208,0,13426,828,586,-93.689083,57
200000,2,2002,916,146,1,13450,941,492,-93.68923000000001,216
192500,2,2002,936,144,0,14006,840,474,-93.691243,936
205000,3,2001,1541,468,0,13704,0,843,-93.688577,1541
132500,2,1976,911,0,1,10780,0,576,-93.68662900000001,428
157500,1,1977,675,406,1,8340,702,317,-93.686825,166
174000,3,1978,995,386,1,10385,0,672,-93.687158,0
128500,1,1969,971,0,0,9920,0,300,-93.68498199999999,448
128500,1,1972,864,0,1,9560,0,288,-93.683468,504
149900,2,1972,894,256,1,9800,0,552,-93.683246,0
119900,1,1972,864,0,1,7200,0,297,-93.682979,427
137000,2,1993,630,0,1,3612,690,484,-93.68137800000001,292
255000,2,2002,1065,199,0,11367,898,586,-93.687703,133
222000,2,2002,826,320,1,9930,884,591,-93.686288,370
214000,2,1999,840,176,0,9468,915,530,-93.684421,201
220000,2,2002,1348,68,0,11088,0,418,-93.68550400000001,476
275000,3,2001,1753,198,0,14781,0,748,-93.68569699999999,1753
197000,2,2002,872,0,1,8726,1037,529,-93.687675,872
230000,3,2002,1654,0,1,8125,0,900,-93.685571,668
268500,3,1999,1090,197,0,10566,1124,646,-93.683718,170
210900,2,1996,1065,120,0,21533,984,467,-93.679147,1065
227000,3,1998,1054,128,0,11250,869,555,-93.68147900000001,258
237000,2,1995,930,275,0,11250,1045,610,-93.679803,245
274300,2,1998,1108,253,0,9750,989,583,-93.682686,133
216837,2,2004,1860,120,0,9100,0,484,-93.681895,1836
133000,2,2003,848,140,1,4435,0,420,-93.681191,131
155900,2,2004,848,140,0,4435,0,420,-93.683728,186
233230,2,2006,1079,0,0,15611,840,685,-93.683777,1079
207000,2,2003,1390,0,1,8810,0,545,-93.68768399999999,390
195000,2,2004,847,100,0,12393,1101,434,-93.687685,847
200000,2,2003,1682,192,1,9135,0,544,-93.687826,1342
203160,2,2006,851,0,1,8581,886,578,-93.684089,851
195800,2,2005,784,144,1,8400,827,572,-93.684116,784
212900,3,2005,1552,144,1,10084,0,782,-93.684116,1528
196500,2,2004,860,0,1,11645,860,565,-93.685369,860
198000,2,2005,1336,136,1,8772,0,502,-93.685872,340
173900,2,2005,750,0,1,8846,750,564,-93.683435,750
163990,2,2005,728,0,0,8461,728,390,-93.684332,728
164990,2,2005,1310,0,0,8767,0,400,-93.683758,1286
98000,2,1910,676,147,1,8777,676,528,-93.678267,166
149900,2,1959,1466,0,0,17755,0,528,-93.676369,1290
102000,2,1951,836,0,1,8877,0,396,-93.676361,0
127500,0,1975,976,0,1,7840,0,0,-93.675297,0
127500,0,1975,945,0,1,9400,0,0,-93.67554799999999,0
119900,1,1969,1176,0,1,16133,0,360,-93.671454,329
196500,2,2003,796,168,0,7162,918,616,-93.672379,796
117250,0,2002,914,32,1,8050,0,0,-93.671304,142
229000,2,2003,1150,0,0,11060,1150,502,-93.671612,1150
145000,2,2005,547,0,1,3675,0,525,-93.670025,0
140000,2,2005,547,0,1,3675,0,525,-93.669977,0
142500,2,2005,547,0,1,3675,0,525,-93.669927,0
134000,2,2004,970,0,1,2522,739,380,-93.670063,970
130000,2,2004,970,0,1,2522,739,380,-93.670039,970
130000,2,2004,970,0,1,2522,739,380,-93.669985,970
137500,2,2004,970,0,1,2522,739,380,-93.66996,970
130000,2,2004,976,0,1,3363,732,380,-93.669924,976
97900,1,1948,624,0,1,6956,312,265,-93.661951,624
92000,2,1915,832,0,1,7822,492,528,-93.659182,832
107000,1,1924,1093,0,1,8707,576,288,-93.659222,1093
81000,0,1910,658,0,1,8410,526,0,-93.659222,658
104900,1,1924,784,0,1,9738,272,392,-93.660119,392
115000,2,1955,864,0,1,8172,0,572,-93.66345799999999,697
125000,2,1954,954,0,0,16012,0,609,-93.66199499999999,263
116000,1,1918,686,207,1,8248,564,280,-93.65675300000001,686
83000,0,1922,864,0,0,8248,0,0,-93.6567,864
118500,1,1912,795,0,1,6204,795,440,-93.65564,795
35000,1,1922,498,0,1,8088,0,216,-93.65904300000001,498
121000,1,1910,616,212,1,11388,218,275,-93.655631,616
160000,0,1916,686,0,1,7082,980,0,-93.648562,686
140000,1,1940,940,0,0,8400,403,240,-93.651811,552
137000,1,1938,1058,0,1,10890,493,240,-93.651285,128
128000,1,1945,780,0,1,6430,524,440,-93.64694200000001,0
160000,1,1926,624,530,0,7000,736,312,-93.646619,200
138887,1,1914,747,203,1,13132,892,180,-93.646438,747
149000,1,1920,755,0,1,4899,755,216,-93.64841700000001,450
102000,0,1926,1008,0,1,6000,0,0,-93.648416,1008
167000,1,1919,818,0,0,9399,818,288,-93.64644,818
200100,1,1920,793,0,0,7588,901,216,-93.6447118,441
131000,1,1939,992,0,0,10164,473,240,-93.648415,346
112000,1,1941,824,0,1,6191,464,240,-93.64702700000001,440
140000,3,1915,756,0,0,9550,756,642,-93.644307,540
195000,1,1920,817,0,0,21780,610,318,-93.644258,817
230000,2,1929,792,0,0,11435,725,400,-93.642431,792
194000,1,1940,901,0,0,12400,592,410,-93.64048000000001,299
137500,1,1922,700,0,0,11600,0,252,-93.643443,700
250000,1,1936,1017,0,0,11500,1037,180,-93.641155,794
218000,2,1929,1022,0,0,8170,549,451,-93.642319,496
239000,2,1932,952,0,0,16560,1175,360,-93.641002,449
199500,3,1932,637,0,0,12320,650,579,-93.6416718,637
210000,2,1930,697,0,0,14210,697,365,-93.640612,697
230000,2,1956,1073,0,0,14115,0,470,-93.642884,230
217500,2,1977,1430,0,0,12984,0,621,-93.644203,0
257000,1,1950,1168,0,0,15600,1037,342,-93.639622,408
157000,1,1953,1165,0,0,15750,0,375,-93.63942800000001,324
223000,2,1969,1844,0,0,16381,0,540,-93.643489,734
102000,1,1942,976,160,1,7288,0,215,-93.628467,671
145400,2,1926,861,96,1,7000,424,506,-93.62841,487
72000,0,1925,432,0,1,8534,0,0,-93.628298,432
85000,1,1925,641,184,1,7030,0,272,-93.629496,641
106500,1,1936,951,0,1,8765,0,327,-93.626683,666
139000,1,1957,967,0,1,9060,671,384,-93.625147,967
108000,1,1920,637,0,1,11040,439,570,-93.615307,0
51689,0,1945,0,0,1,12366,0,0,-93.61385,0
35311,1,1949,480,0,1,9000,0,308,-93.615012,430
115000,0,1951,660,0,1,9000,336,0,-93.615024,660
78000,0,1916,216,0,1,8520,360,0,-93.604344,216
375000,2,2005,1573,123,0,5748,0,495,-93.616026,0
300000,2,2004,1594,128,0,3842,0,525,-93.616242,30
242500,2,1979,1625,136,0,23580,0,576,-93.59996899999999,849
145000,2,1978,1664,0,1,8385,0,616,-93.606736,1664
209000,2,2001,1491,120,1,9116,0,490,-93.60367099999999,1491
135000,2,1977,975,0,1,10530,0,504,-93.603173,0
148000,2,1975,1128,0,1,11080,0,528,-93.601191,552
171000,3,1988,1907,0,1,11070,0,766,-93.603854,1907
335000,2,1989,1210,320,0,26178,1281,628,-93.644527,245
230000,1,1986,0,0,1,8239,0,312,-93.645586,0
250764,2,1958,1632,0,0,50102,0,518,-93.651077,723
228000,2,1981,1686,574,0,16669,0,511,-93.649773,1686
176000,2,1987,1112,125,0,13811,0,551,-93.64609899999999,92
180000,2,1990,1309,0,0,8049,0,484,-93.646575,256
250000,2,1990,1216,0,1,11170,1216,693,-93.64617199999999,0
202000,2,2000,1381,0,1,8098,0,470,-93.64664300000001,129
312500,3,2002,1800,270,0,14331,0,765,-93.64675799999999,526
320000,3,2005,1728,172,0,13618,0,714,-93.64789,378
369900,3,2005,1868,326,0,11443,0,880,-93.64898000000001,408
359900,3,2005,1838,161,0,11577,0,682,-93.647474,383
81500,1,1951,0,0,1,31250,0,270,-93.610268,0
215000,4,1997,1288,0,1,7020,0,784,-93.608343,45
164000,2,1998,1216,0,1,4500,0,402,-93.608195,319
153500,2,1998,1237,0,1,4500,0,405,-93.608195,36
84500,0,2006,1140,36,1,17217,0,0,-93.60714200000001,1140
104500,1,1977,264,141,0,2665,688,336,-93.604391,264
127000,1,1977,757,104,0,2665,550,336,-93.603922,36
151400,2,1973,942,728,0,3964,1230,576,-93.60351800000001,105
126500,1,1968,864,0,1,10172,0,288,-93.604279,423
146500,3,1970,1652,0,1,11836,0,928,-93.601089,1503
73000,0,1970,630,0,1,1470,0,0,-93.603181,108
79400,1,1972,546,0,1,1484,546,253,-93.603524,294
140000,1,1969,1104,160,0,13384,0,336,-93.600439,641
92000,0,1970,630,0,1,1533,0,0,-93.60204300000001,77
87550,1,1970,546,0,1,1533,546,286,-93.6019,138
79500,0,1970,546,0,1,1526,546,0,-93.601844,546
90500,0,1970,546,0,1,1936,546,0,-93.601615,546
71000,1,1970,546,0,1,1894,546,286,-93.602345,294
150900,2,1976,1728,40,1,12640,0,574,-93.60447459999999,396
188000,2,1976,1728,0,1,9297,0,560,-93.603534,122
160000,2,1977,1126,295,0,17400,0,484,-93.6086884,190
131000,2,1960,1224,474,0,20000,0,576,-93.606842,0
142500,2,1984,1003,120,1,7937,0,588,-93.604776,184
131000,2,1983,864,164,1,8885,0,484,-93.60268,239
132000,0,1992,912,80,1,10441,0,0,-93.606847,575
170000,2,1974,1389,240,0,10010,0,418,-93.60019,195
188000,3,1993,996,190,0,9627,1004,650,-93.59999599999999,238
